quarter,annee,department,departs_confirmes,candidats_en_cours,postes_a_lancer,turnover_month_pct,postes_ouverts_actuels,effectif_actuel
2011Q3,2011,Opérations,12,45,2,4.0,10,104
2011Q3,2011,R&D,1,26,4,0.7566666666666667,9,45
2011Q3,2011,RH,6,34,10,3.926666666666667,11,52
2011Q3,2011,Support,10,37,3,4.983333333333333,9,67
2011Q3,2011,Ventes,8,90,5,3.2533333333333334,20,92
2011Q4,2011,Achats,6,44,3,1.9733333333333334,10,104
2011Q4,2011,Administration,10,39,4,3.0066666666666664,8,112
2011Q4,2011,Finance,7,47,4,2.69,11,88
2011Q4,2011,IT,6,74,2,3.56,13,59
2011Q4,2011,Juridique,5,49,7,2.733333333333333,11,64
2011Q4,2011,Marketing,5,40,7,3.313333333333334,11,52
2011Q4,2011,Opérations,12,35,1,4.056666666666667,5,98
2011Q4,2011,R&D,3,54,12,2.183333333333333,15,48
2011Q4,2011,RH,9,35,6,6.13,12,48
2011Q4,2011,Support,6,42,7,3.0933333333333337,10,67
2011Q4,2011,Ventes,15,80,28,5.829999999999999,40,85
2012Q1,2012,Achats,8,51,12,2.6799999999999997,16,102
2012Q1,2012,Administration,6,42,6,1.8366666666666667,9,111
2012Q1,2012,Finance,6,70,12,2.3133333333333335,14,91
2012Q1,2012,IT,9,52,3,5.383333333333333,10,56
2012Q1,2012,Juridique,6,43,5,3.203333333333333,11,63
2012Q1,2012,Marketing,3,40,2,1.9733333333333334,8,54
2012Q1,2012,Opérations,10,21,2,3.5933333333333337,6,89
2012Q1,2012,R&D,3,81,11,2.0933333333333333,17,54
2012Q1,2012,RH,3,45,5,2.1133333333333333,10,52
2012Q1,2012,Support,7,31,14,3.61,20,64
2012Q1,2012,Ventes,12,136,5,4.92,28,90
2012Q2,2012,Achats,9,52,2,3.02,9,102
2012Q2,2012,Administration,12,42,2,3.796666666666667,7,103
2012Q2,2012,Finance,6,44,6,2.2399999999999998,14,91
2012Q2,2012,IT,7,50,18,4.403333333333333,24,53
2012Q2,2012,Juridique,3,59,2,1.6133333333333333,8,65
2012Q2,2012,Marketing,7,41,8,4.566666666666666,10,53
2012Q2,2012,Opérations,3,24,1,1.1366666666666667,4,89
2012Q2,2012,R&D,6,103,22,3.8533333333333335,28,59
2012Q2,2012,RH,5,49,8,3.2933333333333334,10,55
2012Q2,2012,Support,6,92,16,3.1733333333333333,24,70
2012Q2,2012,Ventes,19,153,0,7.6933333333333325,14,85
2012Q3,2012,Achats,8,33,2,2.6966666666666668,8,97
2012Q3,2012,Administration,5,23,0,1.6566666666666665,4,101
2012Q3,2012,Finance,3,58,5,1.0833333333333333,11,96
2012Q3,2012,IT,9,80,13,6.04,27,54
2012Q3,2012,Juridique,5,28,4,2.6533333333333333,8,64
2012Q3,2012,Marketing,11,37,3,7.623333333333332,9,46
2012Q3,2012,Opérations,6,88,30,2.3033333333333332,26,91
2012Q3,2012,R&D,6,100,6,3.4433333333333334,21,66
2012Q3,2012,RH,5,36,5,3.1766666666666663,10,55
2012Q3,2012,Support,9,119,21,4.38,23,83
2012Q3,2012,Ventes,8,52,5,3.3000000000000003,10,86
2012Q4,2012,Achats,8,41,11,2.83,12,96
2012Q4,2012,Administration,7,23,11,2.4,14,95
2012Q4,2012,Finance,10,41,9,3.6500000000000004,15,91
2012Q4,2012,IT,11,92,3,6.9433333333333325,19,54
2012Q4,2012,Juridique,4,36,2,2.106666666666667,6,64
2012Q4,2012,Marketing,5,51,9,3.8066666666666666,14,45
2012Q4,2012,Opérations,14,124,3,5.3933333333333335,15,91
2012Q4,2012,R&D,5,85,2,2.59,15,69
2012Q4,2012,RH,4,43,9,2.47,14,56
2012Q4,2012,Support,7,71,4,2.856666666666667,16,87
2012Q4,2012,Ventes,16,83,20,6.613333333333333,17,83
2013Q1,2013,Achats,8,51,6,2.8800000000000003,12,94
2013Q1,2013,Administration,3,45,4,1.0266666666666666,9,101
2013Q1,2013,Finance,11,46,6,4.223333333333334,15,86
2013Q1,2013,IT,6,89,6,3.8466666666666662,17,56
2013Q1,2013,Juridique,2,18,0,1.05,4,64
2013Q1,2013,Marketing,2,55,13,1.4033333333333333,19,51
2013Q1,2013,Opérations,7,64,8,2.606666666666667,14,93
2013Q1,2013,R&D,5,58,4,2.43,13,70
2013Q1,2013,RH,5,52,5,3.0866666666666664,10,60
2013Q1,2013,Support,10,112,25,4.0,23,95
2013Q1,2013,Ventes,10,71,25,4.193333333333333,29,86
2013Q2,2013,Achats,10,43,5,3.7100000000000004,12,89
2013Q2,2013,Administration,8,62,12,2.73,14,100
2013Q2,2013,Finance,6,61,9,2.3000000000000003,15,89
2013Q2,2013,IT,11,81,10,7.176666666666667,18,54
2013Q2,2013,Juridique,5,20,4,2.703333333333333,7,60
2013Q2,2013,Marketing,4,78,1,2.6799999999999997,11,56
2013Q2,2013,Opérations,14,60,6,5.336666666666666,14,85
2013Q2,2013,R&D,4,52,6,1.9033333333333333,14,71
2013Q2,2013,RH,4,52,8,2.313333333333333,13,61
2013Q2,2013,Support,6,110,22,2.1166666666666667,32,102
2013Q2,2013,Ventes,8,114,4,3.063333333333334,19,92
2013Q3,2013,Achats,6,44,1,2.3066666666666666,8,88
2013Q3,2013,Administration,5,45,6,1.6733333333333331,11,104
2013Q3,2013,Finance,6,50,6,2.2933333333333334,15,89
2013Q3,2013,IT,5,54,0,3.0566666666666666,12,55
2013Q3,2013,Juridique,5,29,2,2.8733333333333335,7,57
2013Q3,2013,Marketing,7,42,5,4.396666666666667,10,55
2013Q3,2013,Opérations,7,53,2,2.8533333333333335,10,84
2013Q3,2013,R&D,4,39,6,1.8866666666666667,14,73
2013Q3,2013,RH,5,68,13,2.8000000000000003,19,63
2013Q3,2013,Support,10,107,24,3.2566666666666664,39,109
2013Q3,2013,Ventes,12,71,7,4.5200000000000005,15,91
2013Q4,2013,Achats,11,37,8,4.3933333333333335,11,82
2013Q4,2013,Administration,2,46,3,0.6466666666666666,7,109
2013Q4,2013,Finance,4,54,3,1.4900000000000002,9,94
2013Q4,2013,IT,8,46,2,5.18,10,51
2013Q4,2013,Juridique,8,30,4,5.0233333333333325,6,54
2013Q4,2013,Marketing,7,42,2,4.44,8,52
2013Q4,2013,Opérations,8,46,7,3.3066666666666666,13,80
2013Q4,2013,R&D,9,93,24,4.196666666666666,25,77
2013Q4,2013,RH,11,66,8,6.256666666666667,17,62
2013Q4,2013,Support,16,132,7,4.946666666666666,22,117
2013Q4,2013,Ventes,6,62,9,2.27,14,95
2014Q1,2014,Achats,10,39,3,4.273333333333333,8,78
2014Q1,2014,Administration,7,27,3,2.1966666666666668,6,106
2014Q1,2014,Finance,4,29,0,1.4333333333333336,5,94
2014Q1,2014,IT,11,32,5,7.989999999999999,12,43
2014Q1,2014,Juridique,6,29,3,3.91,6,51
2014Q1,2014,Marketing,10,34,5,7.07,11,44
2014Q1,2014,Opérations,6,41,0,2.5066666666666664,7,80
2014Q1,2014,R&D,7,99,6,3.22,22,79
2014Q1,2014,RH,4,58,7,2.2433333333333336,14,68
2014Q1,2014,Support,21,69,2,6.473333333333334,15,105
2014Q1,2014,Ventes,18,55,21,6.873333333333334,28,84
2014Q2,2014,Achats,6,23,1,2.63,5,76
2014Q2,2014,Administration,3,33,4,0.9499999999999998,7,106
2014Q2,2014,Finance,10,20,6,3.73,10,85
2014Q2,2014,IT,10,74,18,8.656666666666666,21,42
2014Q2,2014,Juridique,2,30,3,1.3333333333333333,6,52
2014Q2,2014,Marketing,4,49,7,3.1466666666666665,12,46
2014Q2,2014,Opérations,9,63,15,3.896666666666667,13,80
2014Q2,2014,R&D,9,81,8,3.876666666666667,19,81
2014Q2,2014,RH,8,62,7,4.09,13,68
2014Q2,2014,Support,17,57,26,5.783333333333334,32,97
2014Q2,2014,Ventes,10,99,17,3.9966666666666666,24,95
2014Q3,2014,Achats,5,20,10,2.2433333333333336,13,73
2014Q3,2014,Administration,8,39,9,2.6,11,103
2014Q3,2014,Finance,5,29,7,1.9933333333333332,13,84
2014Q3,2014,IT,6,79,6,5.136666666666667,19,44
2014Q3,2014,Juridique,4,30,3,2.626666666666667,6,51
2014Q3,2014,Marketing,10,37,4,7.773333333333333,8,44
2014Q3,2014,Opérations,11,139,74,4.726666666666667,64,92
2014Q3,2014,R&D,9,72,11,3.9000000000000004,22,80
2014Q3,2014,RH,5,43,3,2.4466666666666668,10,69
2014Q3,2014,Support,4,181,28,1.3466666666666667,37,116
2014Q3,2014,Ventes,26,86,2,10.366666666666667,13,82
2014Q4,2014,Achats,3,54,4,1.3966666666666665,9,78
2014Q4,2014,Administration,6,41,2,1.9766666666666666,9,101
2014Q4,2014,Finance,4,52,7,1.5999999999999999,15,85
2014Q4,2014,IT,7,114,22,5.463333333333334,28,50
2014Q4,2014,Juridique,4,32,6,2.706666666666667,10,49
2014Q4,2014,Marketing,6,31,4,4.86,8,42
2014Q4,2014,Opérations,15,250,8,5.433333333333334,39,110
2014Q4,2014,R&D,3,110,21,1.26,29,91
2014Q4,2014,RH,3,52,4,1.4933333333333334,9,71
2014Q4,2014,Support,15,220,44,4.316666666666666,51,131
2014Q4,2014,Ventes,10,52,2,4.333333333333333,9,78
2015Q1,2015,Achats,8,73,21,3.6166666666666667,20,80
2015Q1,2015,Administration,4,30,5,1.3466666666666665,9,102
2015Q1,2015,Finance,12,49,0,4.983333333333333,8,80
2015Q1,2015,IT,9,121,16,6.253333333333333,31,54
2015Q1,2015,Juridique,3,36,3,2.0966666666666667,8,51
2015Q1,2015,Marketing,6,26,2,5.1066666666666665,7,39
2015Q1,2015,Opérations,16,131,21,5.083333333333333,34,120
2015Q1,2015,R&D,3,89,0,1.0933333333333335,17,100
2015Q1,2015,RH,8,23,2,3.9133333333333336,7,67
2015Q1,2015,Support,16,204,25,4.07,44,147
2015Q1,2015,Ventes,10,70,20,4.466666666666667,19,78
2015Q2,2015,Achats,8,72,11,3.5033333333333334,21,82
2015Q2,2015,Administration,8,30,2,2.6966666666666668,7,98
2015Q2,2015,Finance,8,36,6,3.4766666666666666,10,76
2015Q2,2015,IT,12,85,8,7.816666666666666,27,54
2015Q2,2015,Juridique,1,32,2,0.6533333333333333,6,54
2015Q2,2015,Marketing,5,23,14,4.516666666666667,17,38
2015Q2,2015,Opérations,22,98,8,6.62,22,118
2015Q2,2015,R&D,4,47,0,1.3499999999999999,12,101
2015Q2,2015,RH,8,38,16,4.18,18,64
2015Q2,2015,Support,15,227,27,3.48,42,161
2015Q2,2015,Ventes,8,70,2,3.516666666666667,11,80
2015Q3,2015,Achats,8,75,3,3.2933333333333334,12,86
2015Q3,2015,Administration,8,20,1,2.81,5,93
2015Q3,2015,Finance,8,30,4,3.6833333333333336,9,73
2015Q3,2015,IT,14,107,26,9.456666666666667,40,53
2015Q3,2015,Juridique,3,20,5,1.9233333333333331,8,54
2015Q3,2015,Marketing,6,71,15,5.12,19,45
2015Q3,2015,Opérations,15,85,18,4.496666666666667,24,119
2015Q3,2015,R&D,7,55,16,2.38,22,100
2015Q3,2015,RH,3,66,8,1.55,13,74
2015Q3,2015,Support,22,115,3,4.81,24,160
2015Q3,2015,Ventes,10,57,50,4.383333333333333,51,80
2015Q4,2015,Achats,8,55,11,3.1966666666666668,14,87
2015Q4,2015,Administration,4,17,13,1.4600000000000002,16,91
2015Q4,2015,Finance,2,50,11,0.93,12,79
2015Q4,2015,IT,7,142,2,4.373333333333334,24,64
2015Q4,2015,Juridique,4,32,3,2.54,7,54
2015Q4,2015,Marketing,4,66,1,2.99,10,51
2015Q4,2015,Opérations,19,85,43,5.706666666666667,52,115
2015Q4,2015,R&D,5,71,12,1.7266666666666668,23,106
2015Q4,2015,RH,7,33,6,3.31,12,74
2015Q4,2015,Support,18,94,1,3.9,13,154
2015Q4,2015,Ventes,15,131,2,6.176666666666667,24,94
2016Q1,2016,Achats,10,61,24,3.9466666666666668,29,86
2016Q1,2016,Administration,5,59,14,1.8233333333333335,20,96
2016Q1,2016,Finance,9,48,3,3.9899999999999998,8,77
2016Q1,2016,IT,7,138,24,3.81,31,74
2016Q1,2016,Juridique,1,28,8,0.6333333333333333,11,57
2016Q1,2016,Marketing,7,47,13,4.81,16,51
2016Q1,2016,Opérations,16,165,38,4.453333333333333,57,132
2016Q1,2016,R&D,12,68,5,3.9800000000000004,19,103
2016Q1,2016,RH,2,35,0,0.9,7,77
2016Q1,2016,Support,25,110,30,5.776666666666666,28,144
2016Q1,2016,Ventes,17,71,1,6.413333333333333,15,87
2016Q2,2016,Achats,5,106,16,1.9133333333333333,31,95
2016Q2,2016,Administration,5,68,11,1.7299999999999998,21,101
2016Q2,2016,Finance,3,29,3,1.31,6,79
2016Q2,2016,IT,17,141,11,8.423333333333334,27,72
2016Q2,2016,Juridique,2,41,2,1.1500000000000001,8,60
2016Q2,2016,Marketing,4,47,0,2.6300000000000003,8,55
2016Q2,2016,Opérations,20,186,19,5.17,40,148
2016Q2,2016,R&D,8,92,16,2.63,24,106
2016Q2,2016,RH,6,24,1,2.69,5,74
2016Q2,2016,Support,9,105,4,2.11,18,149
2016Q2,2016,Ventes,13,54,2,5.266666666666667,10,81
2016Q3,2016,Achats,12,110,3,4.31,21,96
2016Q3,2016,Administration,2,61,11,0.6666666666666666,22,109
2016Q3,2016,Finance,9,18,3,4.003333333333334,6,73
2016Q3,2016,IT,10,88,23,4.9399999999999995,38,74
2016Q3,2016,Juridique,5,28,2,2.8533333333333335,6,59
2016Q3,2016,Marketing,7,32,3,4.516666666666667,7,52
2016Q3,2016,Opérations,12,124,9,2.763333333333333,29,156
2016Q3,2016,R&D,11,73,4,3.58,18,105
2016Q3,2016,RH,6,23,11,2.7999999999999994,12,72
2016Q3,2016,Support,19,70,22,4.473333333333334,31,139
2016Q3,2016,Ventes,13,54,25,5.746666666666666,24,79
2016Q4,2016,Achats,7,84,11,2.516666666666667,20,101
2016Q4,2016,Administration,4,87,25,1.2333333333333334,31,121
2016Q4,2016,Finance,9,30,5,4.333333333333333,7,68
2016Q4,2016,IT,11,147,21,5.096666666666667,40,82
2016Q4,2016,Juridique,3,29,8,1.6933333333333334,10,60
2016Q4,2016,Marketing,3,46,19,1.9433333333333334,19,56
2016Q4,2016,Opérations,20,90,3,4.466666666666667,16,152
2016Q4,2016,R&D,9,49,3,2.893333333333333,14,103
2016Q4,2016,RH,8,38,3,3.8366666666666664,8,71
2016Q4,2016,Support,17,81,18,4.23,35,136
2016Q4,2016,Ventes,14,89,16,6.303333333333334,24,81
2017Q1,2017,Achats,8,71,7,2.7133333333333334,16,104
2017Q1,2017,Administration,8,103,10,2.236666666666667,23,131
2017Q1,2017,Finance,7,21,10,3.5766666666666667,14,64
2017Q1,2017,IT,12,144,30,5.246666666666667,54,86
2017Q1,2017,Juridique,5,36,3,2.8433333333333333,9,59
2017Q1,2017,Marketing,7,89,18,4.326666666666667,25,61
2017Q1,2017,Opérations,18,71,19,4.173333333333333,22,147
2017Q1,2017,R&D,11,53,3,3.7466666666666666,12,97
2017Q1,2017,RH,5,26,2,2.3866666666666667,6,70
2017Q1,2017,Support,13,123,38,3.1799999999999997,49,147
2017Q1,2017,Ventes,9,118,17,3.7733333333333334,26,87
2017Q2,2017,Achats,13,52,1,4.396666666666667,9,99
2017Q2,2017,Administration,6,113,12,1.5666666666666667,20,140
2017Q2,2017,Finance,6,49,10,3.19,18,64
2017Q2,2017,IT,8,207,23,2.9133333333333336,51,104
2017Q2,2017,Juridique,4,36,4,2.3266666666666667,10,58
2017Q2,2017,Marketing,7,98,9,3.896666666666667,19,69
2017Q2,2017,Opérations,14,86,6,3.2433333333333336,15,146
2017Q2,2017,R&D,4,39,22,1.3733333333333333,27,100
2017Q2,2017,RH,5,31,9,2.46,11,69
2017Q2,2017,Support,19,157,2,4.476666666666667,26,153
2017Q2,2017,Ventes,15,94,5,6.1000000000000005,17,86
2017Q3,2017,Achats,4,35,5,1.3699999999999999,9,100
2017Q3,2017,Administration,9,52,4,2.1933333333333334,13,142
2017Q3,2017,Finance,5,53,7,2.64,18,66
2017Q3,2017,IT,16,143,2,5.1866666666666665,30,111
2017Q3,2017,Juridique,2,32,6,1.1500000000000001,9,63
2017Q3,2017,Marketing,10,57,2,5.13,13,67
2017Q3,2017,Opérations,19,115,53,4.6066666666666665,47,148
2017Q3,2017,R&D,11,85,5,3.8366666666666664,17,104
2017Q3,2017,RH,9,34,3,4.576666666666667,9,65
2017Q3,2017,Support,11,53,2,2.4433333333333334,14,156
2017Q3,2017,Ventes,12,47,24,4.903333333333333,33,82
2017Q4,2017,Achats,4,30,6,1.3499999999999999,10,101
2017Q4,2017,Administration,11,41,4,2.65,9,139
2017Q4,2017,Finance,5,56,1,2.543333333333333,12,68
2017Q4,2017,IT,10,103,13,3.026666666666667,28,116
2017Q4,2017,Juridique,3,27,1,1.61,6,64
2017Q4,2017,Marketing,10,58,16,5.253333333333333,20,66
2017Q4,2017,Opérations,14,121,1,3.186666666666667,26,156
2017Q4,2017,R&D,12,84,12,4.016666666666667,18,103
2017Q4,2017,RH,7,29,1,3.7566666666666664,6,62
2017Q4,2017,Support,21,61,16,4.756666666666667,20,145
2017Q4,2017,Ventes,15,69,10,6.323333333333333,24,86
2018Q1,2018,Achats,8,53,6,2.73,10,99
2018Q1,2018,Administration,9,44,6,2.2100000000000004,9,136
2018Q1,2018,Finance,3,60,6,1.4833333333333332,8,75
2018Q1,2018,IT,12,109,4,3.59,20,116
2018Q1,2018,Juridique,3,26,9,1.58,11,65
2018Q1,2018,Marketing,7,79,11,3.6533333333333338,23,67
2018Q1,2018,Opérations,19,112,8,4.266666666666667,20,151
2018Q1,2018,R&D,9,79,7,2.97,17,102
2018Q1,2018,RH,5,21,3,2.776666666666667,7,59
2018Q1,2018,Support,13,94,19,3.0533333333333332,20,151
2018Q1,2018,Ventes,19,73,0,8.176666666666668,15,76
2018Q2,2018,Achats,6,59,11,2.0566666666666666,14,100
2018Q2,2018,Administration,6,58,12,1.5,15,136
2018Q2,2018,Finance,3,36,5,1.3466666666666667,9,76
2018Q2,2018,IT,13,91,5,3.903333333333333,17,111
2018Q2,2018,Juridique,4,44,2,2.13,8,66
2018Q2,2018,Marketing,7,76,1,3.4933333333333336,13,71
2018Q2,2018,Opérations,12,111,33,2.7266666666666666,37,155
2018Q2,2018,R&D,8,53,1,2.676666666666667,12,100
2018Q2,2018,RH,4,49,14,2.29,16,60
2018Q2,2018,Support,11,85,5,2.48,15,150
2018Q2,2018,Ventes,10,58,0,4.536666666666666,8,73
2018Q3,2018,Achats,8,52,2,2.7533333333333334,10,98
2018Q3,2018,Administration,6,54,12,1.4800000000000002,20,137
2018Q3,2018,Finance,3,28,4,1.3333333333333333,8,78
2018Q3,2018,IT,13,68,4,4.083333333333333,14,105
2018Q3,2018,Juridique,2,20,4,1.0333333333333334,8,68
2018Q3,2018,Marketing,5,51,2,2.39,8,73
2018Q3,2018,Opérations,24,145,15,5.456666666666666,31,152
2018Q3,2018,R&D,10,57,12,3.466666666666667,18,96
2018Q3,2018,RH,5,57,8,2.85,16,63
2018Q3,2018,Support,13,51,7,2.986666666666667,13,146
2018Q3,2018,Ventes,15,25,4,7.673333333333335,9,61
2018Q4,2018,Achats,6,56,9,2.0833333333333335,14,97
2018Q4,2018,Administration,10,77,6,2.4933333333333336,16,137
2018Q4,2018,Finance,5,37,12,2.1999999999999997,13,80
2018Q4,2018,IT,8,69,7,2.6333333333333333,16,102
2018Q4,2018,Juridique,10,31,2,5.256666666666667,7,61
2018Q4,2018,Marketing,13,35,10,6.493333333333333,14,64
2018Q4,2018,Opérations,23,108,19,5.303333333333334,33,146
2018Q4,2018,R&D,13,49,3,4.7,13,91
2018Q4,2018,RH,9,65,1,4.896666666666667,8,63
2018Q4,2018,Support,9,57,15,2.103333333333333,19,146
2018Q4,2018,Ventes,6,29,1,3.393333333333333,6,59
2019Q1,2019,Achats,8,76,13,2.8333333333333335,18,98
2019Q1,2019,Administration,15,91,9,3.776666666666667,15,132
2019Q1,2019,Finance,4,44,3,1.71,11,81
2019Q1,2019,IT,14,80,17,4.8566666666666665,26,95
2019Q1,2019,Juridique,5,30,4,2.8166666666666664,8,59
2019Q1,2019,Marketing,6,81,12,3.1999999999999997,17,67
2019Q1,2019,Opérations,18,119,7,4.1933333333333325,20,148
2019Q1,2019,R&D,8,88,25,3.0433333333333334,30,91
2019Q1,2019,RH,8,46,8,4.3933333333333335,11,60
2019Q1,2019,Support,22,105,30,5.41,29,144
2019Q1,2019,Ventes,9,21,11,5.483333333333333,16,51
2019Q2,2019,Achats,4,101,9,1.42,16,105
2019Q2,2019,Administration,6,59,17,1.5399999999999998,23,135
2019Q2,2019,Finance,4,52,18,1.67,21,85
2019Q2,2019,IT,13,101,6,4.773333333333333,23,91
2019Q2,2019,Juridique,5,32,3,2.9433333333333334,7,58
2019Q2,2019,Marketing,7,60,0,3.6033333333333335,8,69
2019Q2,2019,Opérations,17,74,5,3.973333333333333,14,142
2019Q2,2019,R&D,8,125,4,2.953333333333333,20,97
2019Q2,2019,RH,7,54,3,4.1000000000000005,9,58
2019Q2,2019,Support,18,113,7,4.4366666666666665,20,142
2019Q2,2019,Ventes,16,54,19,11.856666666666667,28,42
2019Q3,2019,Achats,10,55,3,3.25,10,104
2019Q3,2019,Administration,9,74,0,2.2533333333333334,12,137
2019Q3,2019,Finance,6,82,8,2.3533333333333335,17,91
2019Q3,2019,IT,13,96,34,4.966666666666667,45,90
2019Q3,2019,Juridique,5,21,3,2.9466666666666668,7,56
2019Q3,2019,Marketing,7,30,8,3.57,12,66
2019Q3,2019,Opérations,10,103,22,2.4133333333333336,22,146
2019Q3,2019,R&D,11,59,11,3.953333333333333,24,93
2019Q3,2019,RH,5,30,1,2.94,7,56
2019Q3,2019,Support,18,113,28,4.446666666666666,34,138
2019Q3,2019,Ventes,4,90,1,3.143333333333333,15,52
2019Q4,2019,Achats,9,48,8,2.986666666666667,12,101
2019Q4,2019,Administration,8,45,7,1.9866666666666666,12,136
2019Q4,2019,Finance,2,60,7,0.7399999999999999,15,98
2019Q4,2019,IT,20,154,1,8.063333333333334,27,89
2019Q4,2019,Juridique,4,31,5,2.4233333333333333,8,56
2019Q4,2019,Marketing,11,46,4,5.886666666666667,10,61
2019Q4,2019,Opérations,20,65,4,4.866666666666666,15,137
2019Q4,2019,R&D,3,94,7,1.05,22,99
2019Q4,2019,RH,5,20,1,3.0933333333333333,5,54
2019Q4,2019,Support,14,121,3,3.5033333333333334,19,142
2019Q4,2019,Ventes,13,46,0,9.166666666666666,9,45
2020Q1,2020,Achats,10,43,1,3.403333333333333,7,97
2020Q1,2020,Administration,8,49,9,2.0,15,134
2020Q1,2020,Finance,4,85,8,1.4033333333333333,15,102
2020Q1,2020,IT,11,102,0,4.336666666666667,15,90
2020Q1,2020,Juridique,2,43,5,1.16,8,59
2020Q1,2020,Marketing,8,42,3,4.5200000000000005,8,58
2020Q1,2020,Opérations,15,59,26,3.83,34,129
2020Q1,2020,R&D,9,81,3,3.0866666666666664,14,101
2020Q1,2020,RH,3,33,12,1.8766666666666667,13,55
2020Q1,2020,Support,13,92,11,3.1733333333333333,18,141
2020Q1,2020,Ventes,8,39,28,6.383333333333334,32,42
2020Q2,2020,Achats,7,65,16,2.466666666666667,16,97
2020Q2,2020,Administration,9,79,6,2.3000000000000003,14,132
2020Q2,2020,Finance,6,81,7,2.0100000000000002,15,103
2020Q2,2020,IT,11,90,4,4.276666666666666,11,87
2020Q2,2020,Juridique,4,44,2,2.35,8,57
2020Q2,2020,Marketing,7,39,2,4.246666666666667,7,54
2020Q2,2020,Opérations,10,184,4,2.59,23,134
2020Q2,2020,R&D,8,61,0,2.73,7,100
2020Q2,2020,RH,4,88,3,2.49,11,56
2020Q2,2020,Support,18,95,6,4.486666666666667,16,131
2020Q2,2020,Ventes,10,135,11,7.733333333333333,26,49
2020Q3,2020,Achats,8,61,4,2.81,13,96
2020Q3,2020,Administration,10,56,1,2.5933333333333333,8,129
2020Q3,2020,Finance,6,61,8,1.9766666666666666,17,103
2020Q3,2020,IT,8,66,15,3.19,17,88
2020Q3,2020,Juridique,3,32,2,1.7633333333333334,7,57
2020Q3,2020,Marketing,4,75,18,2.563333333333333,17,58
2020Q3,2020,Opérations,17,120,6,4.3933333333333335,16,130
2020Q3,2020,R&D,13,54,13,4.626666666666666,11,96
2020Q3,2020,RH,3,59,4,1.78,9,59
2020Q3,2020,Support,17,72,5,4.596666666666667,14,121
2020Q3,2020,Ventes,5,103,28,3.4233333333333333,38,60
2020Q4,2020,Achats,7,51,9,2.5033333333333334,15,96
2020Q4,2020,Administration,8,45,9,2.14,12,126
2020Q4,2020,Finance,7,73,2,2.3333333333333335,12,103
2020Q4,2020,IT,14,56,4,5.753333333333333,13,82
2020Q4,2020,Juridique,4,25,0,2.3833333333333333,4,56
2020Q4,2020,Marketing,5,57,8,3.046666666666667,17,61
2020Q4,2020,Opérations,11,56,2,2.926666666666667,11,126
2020Q4,2020,R&D,14,52,11,5.316666666666666,17,87
2020Q4,2020,RH,3,34,1,1.7433333333333332,7,59
2020Q4,2020,Support,11,45,2,3.0999999999999996,8,118
2020Q4,2020,Ventes,13,159,4,7.656666666666666,23,66
2021Q1,2021,Achats,10,60,3,3.59,12,92
2021Q1,2021,Administration,6,46,5,1.61,10,127
2021Q1,2021,Finance,11,51,7,3.6799999999999997,13,98
2021Q1,2021,IT,14,79,16,6.176666666666667,20,77
2021Q1,2021,Juridique,4,15,2,2.4933333333333336,4,54
2021Q1,2021,Marketing,4,61,5,2.1566666666666667,14,65
2021Q1,2021,Opérations,11,49,5,3.0133333333333336,9,122
2021Q1,2021,R&D,8,53,1,3.1999999999999997,11,86
2021Q1,2021,RH,4,39,9,2.3233333333333333,10,61
2021Q1,2021,Support,13,44,7,3.86,9,111
2021Q1,2021,Ventes,9,89,7,4.68,16,71
2021Q2,2021,Achats,14,73,8,5.433333333333334,12,86
2021Q2,2021,Administration,7,48,0,1.8966666666666665,7,123
2021Q2,2021,Finance,8,62,9,2.84,17,95
2021Q2,2021,IT,9,65,0,4.013333333333333,12,76
2021Q2,2021,Juridique,3,21,4,1.8966666666666665,5,54
2021Q2,2021,Marketing,9,47,0,4.86,8,62
2021Q2,2021,Opérations,14,35,4,4.026666666666666,8,113
2021Q2,2021,R&D,9,54,15,3.6266666666666665,18,85
2021Q2,2021,RH,6,39,6,3.4466666666666668,13,58
2021Q2,2021,Support,10,37,9,3.1233333333333335,12,107
2021Q2,2021,Ventes,9,70,10,4.29,16,72
2021Q3,2021,Achats,4,31,0,1.5966666666666667,6,88
2021Q3,2021,Administration,4,19,4,1.0933333333333333,7,123
2021Q3,2021,Finance,5,46,7,1.7566666666666666,15,99
2021Q3,2021,IT,9,41,19,4.216666666666667,26,72
2021Q3,2021,Juridique,5,23,4,3.216666666666667,7,51
2021Q3,2021,Marketing,9,22,0,5.156666666666667,5,56
2021Q3,2021,Opérations,18,19,1,5.756666666666667,4,100
2021Q3,2021,R&D,9,64,6,3.6733333333333333,16,84
2021Q3,2021,RH,10,40,11,6.096666666666667,17,55
2021Q3,2021,Support,12,29,2,3.9633333333333334,10,99
2021Q3,2021,Ventes,11,55,3,5.516666666666667,13,67
2021Q4,2021,Achats,8,22,9,3.1666666666666665,12,83
2021Q4,2021,Administration,9,36,9,2.5066666666666664,10,120
2021Q4,2021,Finance,8,68,7,2.7433333333333336,12,101
2021Q4,2021,IT,10,100,16,4.823333333333333,28,76
2021Q4,2021,Juridique,2,23,2,1.3466666666666667,6,52
2021Q4,2021,Marketing,3,11,0,1.8399999999999999,3,55
2021Q4,2021,Opérations,13,11,1,4.6433333333333335,4,88
2021Q4,2021,R&D,8,51,3,3.28,13,82
2021Q4,2021,RH,8,80,14,4.97,21,57
